"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","success","timeout","failed_images","failed_audio","failed_video","jspsych_start_time","load_time","response_type","key_press","avg_frame_time","center_x","center_y","rastoc-type","stimulus-coordinate","calibration-id","calibration-point-id","inner-width","inner-height","webgazer_data","webgazer_targets","validation-id","validation-point-id","last-estimations","validation-results","isSaccadeExperiment","typeOfSaccade","isTutorial","cueShownAtLeft","itiEnd","fixEnd","intraEnd","visualEnd","responseEnd","viewportWidth","viewportHeight","systemIsStillCalibrated","events"
"null","","null","psychophysics","406","1546823","0.0-15.0-1.0-40.0","44","1","2022-05-18 01:55:19","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36","WebKit","Chrome","101.0.4951.54","Windows","10.0","","","","","","","","key","null","16.666078534030905","960","536","","","","","","","[{""x"":243,""y"":401,""t"":0},{""x"":297,""y"":385,""t"":36},{""x"":365,""y"":417,""t"":79},{""x"":358,""y"":444,""t"":112},{""x"":358,""y"":417,""t"":138},{""x"":353,""y"":429,""t"":171},{""x"":378,""y"":447,""t"":205},{""x"":384,""y"":473,""t"":238},{""x"":376,""y"":434,""t"":272},{""x"":659,""y"":508,""t"":307},{""x"":831,""y"":673,""t"":340},{""x"":827,""y"":886,""t"":388},{""x"":772,""y"":962,""t"":412},{""x"":736,""y"":1016,""t"":446},{""x"":742,""y"":1027,""t"":488},{""x"":761,""y"":991,""t"":519},{""x"":807,""y"":793,""t"":552},{""x"":811,""y"":673,""t"":586},{""x"":961,""y"":483,""t"":618},{""x"":1084,""y"":372,""t"":652},{""x"":1118,""y"":350,""t"":686},{""x"":1075,""y"":340,""t"":718},{""x"":1071,""y"":334,""t"":751},{""x"":1046,""y"":347,""t"":785},{""x"":1014,""y"":323,""t"":818},{""x"":1054,""y"":302,""t"":851},{""x"":933,""y"":276,""t"":884},{""x"":953,""y"":380,""t"":918},{""x"":1053,""y"":351,""t"":953},{""x"":1110,""y"":299,""t"":986},{""x"":1092,""y"":305,""t"":1020},{""x"":1069,""y"":307,""t"":1055},{""x"":1090,""y"":294,""t"":1089},{""x"":1023,""y"":283,""t"":1123},{""x"":1046,""y"":317,""t"":1156},{""x"":1052,""y"":310,""t"":1190},{""x"":1079,""y"":319,""t"":1234},{""x"":1080,""y"":339,""t"":1268},{""x"":1060,""y"":306,""t"":1300},{""x"":1044,""y"":346,""t"":1334},{""x"":975,""y"":320,""t"":1367},{""x"":1016,""y"":314,""t"":1401},{""x"":1086,""y"":348,""t"":1434},{""x"":1123,""y"":362,""t"":1468},{""x"":977,""y"":446,""t"":1502},{""x"":1021,""y"":381,""t"":1534},{""x"":1031,""y"":367,""t"":1568},{""x"":1003,""y"":373,""t"":1599},{""x"":1019,""y"":378,""t"":1634},{""x"":1035,""y"":366,""t"":1667},{""x"":961,""y"":347,""t"":1700},{""x"":940,""y"":384,""t"":1734},{""x"":919,""y"":382,""t"":1768},{""x"":918,""y"":402,""t"":1802},{""x"":1017,""y"":394,""t"":1837},{""x"":1072,""y"":366,""t"":1871},{""x"":979,""y"":408,""t"":1905},{""x"":979,""y"":409,""t"":1939},{""x"":1028,""y"":379,""t"":1973},{""x"":1061,""y"":373,""t"":2007},{""x"":1057,""y"":372,""t"":2040},{""x"":1022,""y"":359,""t"":2085},{""x"":1079,""y"":388,""t"":2117},{""x"":1007,""y"":328,""t"":2146},{""x"":984,""y"":328,""t"":2185},{""x"":1011,""y"":290,""t"":2218},{""x"":1097,""y"":299,""t"":2251},{""x"":1087,""y"":329,""t"":2285},{""x"":1034,""y"":341,""t"":2317},{""x"":1057,""y"":372,""t"":2351},{""x"":1071,""y"":361,""t"":2386},{""x"":988,""y"":378,""t"":2414},{""x"":998,""y"":385,""t"":2453},{""x"":950,""y"":380,""t"":2488},{""x"":943,""y"":369,""t"":2520},{""x"":902,""y"":284,""t"":2553},{""x"":941,""y"":376,""t"":2588},{""x"":898,""y"":352,""t"":2620},{""x"":939,""y"":394,""t"":2654},{""x"":1047,""y"":374,""t"":2687},{""x"":1092,""y"":382,""t"":2721},{""x"":1094,""y"":396,""t"":2755},{""x"":1041,""y"":384,""t"":2788},{""x"":1033,""y"":345,""t"":2823},{""x"":987,""y"":304,""t"":2857},{""x"":894,""y"":369,""t"":2890},{""x"":587,""y"":451,""t"":2936},{""x"":474,""y"":459,""t"":2970},{""x"":425,""y"":470,""t"":3003},{""x"":425,""y"":481,""t"":3027},{""x"":450,""y"":469,""t"":3078},{""x"":446,""y"":447,""t"":3103},{""x"":449,""y"":454,""t"":3129},{""x"":334,""y"":439,""t"":3170}]","{}","","","","","true","antisaccade","false","false","925","2309","2384","2534","3184","1920","1080","false",""
"null","","null","psychophysics","407","1549773","0.0-15.0-1.0-41.0","44","1","2022-05-18 01:55:19","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36","WebKit","Chrome","101.0.4951.54","Windows","10.0","","","","","","","","key","null","16.666119318181618","960","536","","","","","","","[{""x"":347,""y"":428,""t"":0},{""x"":454,""y"":421,""t"":52},{""x"":449,""y"":400,""t"":76},{""x"":436,""y"":425,""t"":109},{""x"":439,""y"":471,""t"":142},{""x"":366,""y"":433,""t"":175},{""x"":304,""y"":398,""t"":209},{""x"":349,""y"":420,""t"":242},{""x"":352,""y"":423,""t"":276},{""x"":480,""y"":451,""t"":310},{""x"":496,""y"":444,""t"":342},{""x"":465,""y"":420,""t"":376},{""x"":404,""y"":406,""t"":409},{""x"":322,""y"":408,""t"":443},{""x"":320,""y"":415,""t"":477},{""x"":328,""y"":464,""t"":511},{""x"":290,""y"":403,""t"":545},{""x"":361,""y"":399,""t"":578},{""x"":808,""y"":395,""t"":612},{""x"":937,""y"":395,""t"":646},{""x"":1081,""y"":346,""t"":693},{""x"":1066,""y"":394,""t"":726},{""x"":1010,""y"":414,""t"":759},{""x"":968,""y"":450,""t"":792},{""x"":946,""y"":424,""t"":817},{""x"":949,""y"":445,""t"":858},{""x"":951,""y"":432,""t"":892},{""x"":935,""y"":413,""t"":926},{""x"":937,""y"":324,""t"":959},{""x"":993,""y"":309,""t"":992},{""x"":1003,""y"":318,""t"":1020},{""x"":944,""y"":352,""t"":1060},{""x"":935,""y"":360,""t"":1092},{""x"":935,""y"":350,""t"":1126},{""x"":930,""y"":366,""t"":1159},{""x"":950,""y"":430,""t"":1192},{""x"":929,""y"":467,""t"":1225},{""x"":940,""y"":456,""t"":1259},{""x"":956,""y"":403,""t"":1292},{""x"":962,""y"":408,""t"":1327},{""x"":971,""y"":375,""t"":1360},{""x"":943,""y"":356,""t"":1395},{""x"":954,""y"":332,""t"":1429},{""x"":949,""y"":343,""t"":1462},{""x"":921,""y"":387,""t"":1497},{""x"":897,""y"":389,""t"":1540},{""x"":872,""y"":373,""t"":1573},{""x"":862,""y"":393,""t"":1607},{""x"":913,""y"":356,""t"":1640},{""x"":983,""y"":349,""t"":1673},{""x"":996,""y"":377,""t"":1708},{""x"":953,""y"":389,""t"":1740},{""x"":958,""y"":399,""t"":1773},{""x"":939,""y"":410,""t"":1808},{""x"":942,""y"":366,""t"":1840},{""x"":1024,""y"":344,""t"":1873},{""x"":969,""y"":394,""t"":1907},{""x"":984,""y"":403,""t"":1940},{""x"":1030,""y"":360,""t"":1973},{""x"":977,""y"":357,""t"":2006},{""x"":934,""y"":401,""t"":2041},{""x"":958,""y"":414,""t"":2075},{""x"":991,""y"":348,""t"":2108},{""x"":1004,""y"":323,""t"":2143},{""x"":969,""y"":329,""t"":2176},{""x"":949,""y"":377,""t"":2210},{""x"":933,""y"":393,""t"":2245},{""x"":988,""y"":392,""t"":2278},{""x"":999,""y"":406,""t"":2313},{""x"":970,""y"":410,""t"":2346},{""x"":919,""y"":455,""t"":2390},{""x"":1010,""y"":375,""t"":2423},{""x"":1042,""y"":261,""t"":2457},{""x"":664,""y"":350,""t"":2489},{""x"":417,""y"":407,""t"":2523},{""x"":362,""y"":460,""t"":2556},{""x"":338,""y"":488,""t"":2589},{""x"":357,""y"":477,""t"":2623},{""x"":380,""y"":471,""t"":2656},{""x"":416,""y"":425,""t"":2690},{""x"":414,""y"":399,""t"":2723},{""x"":398,""y"":397,""t"":2759},{""x"":447,""y"":418,""t"":2788},{""x"":486,""y"":416,""t"":2824},{""x"":371,""y"":395,""t"":2857},{""x"":377,""y"":397,""t"":2890}]","{}","","","","","true","antisaccade","false","false","925","2049","2124","2274","2924","1920","1080","false",""
"null","","null","psychophysics","408","1552976","0.0-15.0-1.0-42.0","44","1","2022-05-18 01:55:19","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36","WebKit","Chrome","101.0.4951.54","Windows","10.0","","","","","","","","key","null","16.753936842104764","960","536","","","","","","","[{""x"":467,""y"":443,""t"":0},{""x"":376,""y"":428,""t"":44},{""x"":439,""y"":408,""t"":74},{""x"":369,""y"":407,""t"":106},{""x"":313,""y"":393,""t"":140},{""x"":248,""y"":400,""t"":174},{""x"":281,""y"":359,""t"":207},{""x"":284,""y"":400,""t"":242},{""x"":286,""y"":479,""t"":275},{""x"":455,""y"":465,""t"":308},{""x"":767,""y"":368,""t"":343},{""x"":960,""y"":382,""t"":375},{""x"":1097,""y"":359,""t"":408},{""x"":1115,""y"":340,""t"":443},{""x"":1042,""y"":412,""t"":477},{""x"":995,""y"":441,""t"":520},{""x"":958,""y"":441,""t"":545},{""x"":897,""y"":420,""t"":578},{""x"":897,""y"":337,""t"":613},{""x"":958,""y"":313,""t"":646},{""x"":1017,""y"":365,""t"":692},{""x"":983,""y"":359,""t"":730},{""x"":955,""y"":343,""t"":760},{""x"":998,""y"":302,""t"":793},{""x"":960,""y"":339,""t"":826},{""x"":948,""y"":368,""t"":859},{""x"":973,""y"":391,""t"":885},{""x"":995,""y"":371,""t"":926},{""x"":988,""y"":362,""t"":952},{""x"":997,""y"":385,""t"":996},{""x"":1028,""y"":366,""t"":1020},{""x"":1031,""y"":369,""t"":1058},{""x"":1022,""y"":364,""t"":1088},{""x"":1024,""y"":390,""t"":1129},{""x"":999,""y"":337,""t"":1157},{""x"":1031,""y"":346,""t"":1195},{""x"":1053,""y"":370,""t"":1225},{""x"":942,""y"":365,""t"":1260},{""x"":893,""y"":317,""t"":1300},{""x"":913,""y"":326,""t"":1326},{""x"":958,""y"":325,""t"":1360},{""x"":989,""y"":333,""t"":1395},{""x"":981,""y"":341,""t"":1429},{""x"":1013,""y"":379,""t"":1463},{""x"":1075,""y"":400,""t"":1496},{""x"":978,""y"":374,""t"":1542},{""x"":943,""y"":346,""t"":1575},{""x"":950,""y"":353,""t"":1600},{""x"":969,""y"":354,""t"":1633},{""x"":1028,""y"":373,""t"":1676},{""x"":1015,""y"":414,""t"":1709},{""x"":1052,""y"":394,""t"":1743},{""x"":1053,""y"":377,""t"":1768},{""x"":971,""y"":399,""t"":1809},{""x"":977,""y"":349,""t"":1842},{""x"":998,""y"":319,""t"":1876},{""x"":1018,""y"":371,""t"":1904},{""x"":1005,""y"":415,""t"":1940},{""x"":1024,""y"":434,""t"":1975},{""x"":1066,""y"":394,""t"":2008},{""x"":1035,""y"":403,""t"":2042},{""x"":981,""y"":442,""t"":2077},{""x"":970,""y"":331,""t"":2109},{""x"":1013,""y"":321,""t"":2143},{""x"":966,""y"":332,""t"":2176},{""x"":980,""y"":371,""t"":2213},{""x"":1035,""y"":357,""t"":2244},{""x"":989,""y"":380,""t"":2279},{""x"":988,""y"":367,""t"":2313},{""x"":1013,""y"":353,""t"":2346},{""x"":987,""y"":389,""t"":2393},{""x"":967,""y"":422,""t"":2425},{""x"":928,""y"":421,""t"":2459},{""x"":1020,""y"":399,""t"":2493},{""x"":1040,""y"":418,""t"":2526},{""x"":981,""y"":385,""t"":2560},{""x"":950,""y"":331,""t"":2592},{""x"":926,""y"":397,""t"":2626},{""x"":1000,""y"":389,""t"":2659},{""x"":1063,""y"":343,""t"":2693},{""x"":1085,""y"":288,""t"":2727},{""x"":996,""y"":361,""t"":2760},{""x"":599,""y"":429,""t"":2792},{""x"":480,""y"":468,""t"":2826},{""x"":437,""y"":453,""t"":2859},{""x"":305,""y"":446,""t"":2892},{""x"":306,""y"":453,""t"":2926},{""x"":324,""y"":423,""t"":2959},{""x"":286,""y"":384,""t"":2992},{""x"":355,""y"":381,""t"":3026},{""x"":371,""y"":418,""t"":3061},{""x"":412,""y"":402,""t"":3095},{""x"":359,""y"":400,""t"":3128},{""x"":372,""y"":378,""t"":3162}]","{}","","","","","true","antisaccade","false","false","925","2300","2375","2525","3175","1920","1080","false",""
"null","","null","psychophysics","409","1556144","0.0-15.0-1.0-43.0","44","1","2022-05-18 01:55:19","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36","WebKit","Chrome","101.0.4951.54","Windows","10.0","","","","","","","","key","null","16.754867021275555","960","536","","","","","","","[{""x"":405,""y"":376,""t"":0},{""x"":420,""y"":374,""t"":38},{""x"":435,""y"":365,""t"":68},{""x"":438,""y"":379,""t"":108},{""x"":457,""y"":362,""t"":142},{""x"":498,""y"":332,""t"":175},{""x"":478,""y"":323,""t"":208},{""x"":389,""y"":392,""t"":242},{""x"":305,""y"":386,""t"":275},{""x"":344,""y"":378,""t"":309},{""x"":386,""y"":401,""t"":341},{""x"":445,""y"":442,""t"":375},{""x"":435,""y"":439,""t"":408},{""x"":650,""y"":428,""t"":442},{""x"":874,""y"":455,""t"":479},{""x"":994,""y"":456,""t"":511},{""x"":1032,""y"":464,""t"":545},{""x"":1015,""y"":459,""t"":579},{""x"":996,""y"":472,""t"":613},{""x"":1022,""y"":453,""t"":646},{""x"":978,""y"":443,""t"":689},{""x"":988,""y"":456,""t"":723},{""x"":1048,""y"":471,""t"":756},{""x"":1089,""y"":497,""t"":790},{""x"":979,""y"":524,""t"":823},{""x"":966,""y"":487,""t"":857},{""x"":933,""y"":455,""t"":890},{""x"":910,""y"":479,""t"":923},{""x"":902,""y"":463,""t"":957},{""x"":886,""y"":468,""t"":990},{""x"":937,""y"":408,""t"":1025},{""x"":967,""y"":384,""t"":1057},{""x"":1035,""y"":422,""t"":1090},{""x"":991,""y"":405,""t"":1123},{""x"":919,""y"":389,""t"":1157},{""x"":844,""y"":411,""t"":1191},{""x"":912,""y"":368,""t"":1225},{""x"":951,""y"":373,""t"":1259},{""x"":932,""y"":423,""t"":1295},{""x"":905,""y"":427,""t"":1326},{""x"":949,""y"":438,""t"":1361},{""x"":955,""y"":424,""t"":1396},{""x"":994,""y"":395,""t"":1432},{""x"":958,""y"":394,""t"":1463},{""x"":924,""y"":401,""t"":1496},{""x"":887,""y"":446,""t"":1540},{""x"":871,""y"":472,""t"":1574},{""x"":881,""y"":485,""t"":1606},{""x"":893,""y"":518,""t"":1640},{""x"":902,""y"":531,""t"":1673},{""x"":903,""y"":519,""t"":1706},{""x"":912,""y"":494,""t"":1740},{""x"":852,""y"":517,""t"":1773},{""x"":866,""y"":461,""t"":1807},{""x"":897,""y"":460,""t"":1840},{""x"":877,""y"":476,""t"":1874},{""x"":913,""y"":469,""t"":1907},{""x"":881,""y"":468,""t"":1940},{""x"":843,""y"":466,""t"":1973},{""x"":839,""y"":473,""t"":2006},{""x"":840,""y"":441,""t"":2041},{""x"":855,""y"":434,""t"":2082},{""x"":861,""y"":412,""t"":2108},{""x"":864,""y"":420,""t"":2143},{""x"":877,""y"":406,""t"":2176},{""x"":889,""y"":392,""t"":2213},{""x"":919,""y"":431,""t"":2244},{""x"":905,""y"":445,""t"":2279},{""x"":894,""y"":432,""t"":2313},{""x"":910,""y"":403,""t"":2359},{""x"":876,""y"":417,""t"":2393},{""x"":937,""y"":425,""t"":2426},{""x"":921,""y"":422,""t"":2450},{""x"":950,""y"":435,""t"":2483},{""x"":881,""y"":439,""t"":2526},{""x"":833,""y"":437,""t"":2559},{""x"":872,""y"":422,""t"":2593},{""x"":894,""y"":434,""t"":2628},{""x"":880,""y"":420,""t"":2659},{""x"":884,""y"":433,""t"":2692},{""x"":1055,""y"":400,""t"":2726},{""x"":1203,""y"":369,""t"":2759},{""x"":1434,""y"":383,""t"":2793},{""x"":1476,""y"":374,""t"":2822},{""x"":1532,""y"":392,""t"":2859},{""x"":1462,""y"":390,""t"":2892},{""x"":1418,""y"":370,""t"":2926},{""x"":1469,""y"":395,""t"":2960},{""x"":1511,""y"":381,""t"":2992},{""x"":1470,""y"":371,""t"":3026},{""x"":1422,""y"":358,""t"":3061},{""x"":1397,""y"":370,""t"":3095},{""x"":1450,""y"":378,""t"":3128}]","{}","","","","","true","antisaccade","false","true","925","2270","2345","2495","3145","1920","1080","false",""
"null","Calibrando","null","html-keyboard-response","410","1558173","0.0-15.0-2.0-0.0-0.0","44","1","2022-05-18 01:55:19","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36","WebKit","Chrome","101.0.4951.54","Windows","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7925","
        <h3>Calibración</h3>
        <p>
          Para cada punto que aparezca
        </p>
        <ol>
          <li>fijá la mirada en él</li>
          <li>esperá a que cambie de color, manteniendo fija la mirada</li>
          <li>presioná la barra de espacio</li>
        </ol>
      ","0","html-button-response","411","1566124","0.0-15.0-2.0-0.0-1.0-1.0-0.0","44","1","2022-05-18 01:55:19","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36","WebKit","Chrome","101.0.4951.54","Windows","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"251",""," ","psychophysics","412","1566973","0.0-15.0-2.0-0.0-1.0-1.0-1.0-0.0","44","1","2022-05-18 01:55:19","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36","WebKit","Chrome","101.0.4951.54","Windows","10.0","","","","","","","","key"," ","17.360625000001164","960","536","calibration-stimulus","{""x"":0,""y"":-270}","8","0","1920","1080","","","","","","","","","","","","","","","","","","",""
"251",""," ","psychophysics","413","1567804","0.0-15.0-2.0-0.0-1.0-1.0-1.1-0.1","44","1","2022-05-18 01:55:19","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36","WebKit","Chrome","101.0.4951.54","Windows","10.0","","","","","","","","key"," ","16.6665510204098","960","536","calibration-stimulus","{""x"":0,""y"":270}","8","1","1920","1080","","","","","","","","","","","","","","","","","","",""
"237",""," ","psychophysics","414","1568624","0.0-15.0-2.0-0.0-1.0-1.0-1.2-0.2","44","1","2022-05-18 01:55:19","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36","WebKit","Chrome","101.0.4951.54","Windows","10.0","","","","","","","","key"," ","16.665770833336865","960","536","calibration-stimulus","{""x"":0,""y"":0}","8","2","1920","1080","","","","","","","","","","","","","","","","","","",""
"235",""," ","psychophysics","415","1569437","0.0-15.0-2.0-0.0-1.0-1.0-1.3-0.3","44","1","2022-05-18 01:55:19","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36","WebKit","Chrome","101.0.4951.54","Windows","10.0","","","","","","","","key"," ","17.020914893612225","960","536","calibration-stimulus","{""x"":-640,""y"":0}","8","3","1920","1080","","","","","","","","","","","","","","","","","","",""
"222",""," ","psychophysics","416","1570241","0.0-15.0-2.0-0.0-1.0-1.0-1.4-0.4","44","1","2022-05-18 01:55:19","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36","WebKit","Chrome","101.0.4951.54","Windows","10.0","","","","","","","","key"," ","16.665829787233925","960","536","calibration-stimulus","{""x"":640,""y"":0}","8","4","1920","1080","","","","","","","","","","","","","","","","","","",""
"182",""," ","psychophysics","417","1571009","0.0-15.0-2.0-0.0-1.0-1.0-1.5-0.5","44","1","2022-05-18 01:55:19","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36","WebKit","Chrome","101.0.4951.54","Windows","10.0","","","","","","","","key"," ","17.04554545454977","960","536","calibration-stimulus","{""x"":120,""y"":0}","8","5","1920","1080","","","","","","","","","","","","","","","","","","",""
"172",""," ","psychophysics","418","1571758","0.0-15.0-2.0-0.0-1.0-1.0-1.6-0.6","44","1","2022-05-18 01:55:19","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36","WebKit","Chrome","101.0.4951.54","Windows","10.0","","","","","","","","key"," ","17.05334883720917","960","536","calibration-stimulus","{""x"":-520,""y"":0}","8","6","1920","1080","","","","","","","","","","","","","","","","","","",""
"184",""," ","psychophysics","419","1572520","0.0-15.0-2.0-0.0-1.0-1.0-1.7-0.7","44","1","2022-05-18 01:55:19","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36","WebKit","Chrome","101.0.4951.54","Windows","10.0","","","","","","","","key"," ","17.045272727274675","960","536","calibration-stimulus","{""x"":760,""y"":0}","8","7","1920","1080","","","","","","","","","","","","","","","","","","",""
"150",""," ","psychophysics","420","1573255","0.0-15.0-2.0-0.0-1.0-1.0-1.8-0.8","44","1","2022-05-18 01:55:19","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36","WebKit","Chrome","101.0.4951.54","Windows","10.0","","","","","","","","key"," ","16.665674418606255","960","536","calibration-stimulus","{""x"":-120,""y"":0}","8","8","1920","1080","","","","","","","","","","","","","","","","","","",""
"101",""," ","psychophysics","421","1573937","0.0-15.0-2.0-0.0-1.0-1.0-1.9-0.9","44","1","2022-05-18 01:55:19","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36","WebKit","Chrome","101.0.4951.54","Windows","10.0","","","","","","","","key"," ","16.66617499999702","960","536","calibration-stimulus","{""x"":-760,""y"":0}","8","9","1920","1080","","","","","","","","","","","","","","","","","","",""
"185",""," ","psychophysics","422","1574703","0.0-15.0-2.0-0.0-1.0-1.0-1.10-0.10","44","1","2022-05-18 01:55:19","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36","WebKit","Chrome","101.0.4951.54","Windows","10.0","","","","","","","","key"," ","16.66631111111492","960","536","calibration-stimulus","{""x"":520,""y"":0}","8","10","1920","1080","","","","","","","","","","","","","","","","","","",""
"1990","
        <h3>Validación</h3>
        <p>
          Para cada punto que aparezca
        </p>
        <ol>
          <li>fijá la mirada en él</li>
          <li>esperá a que cambie de color, manteniendo fija la mirada</li>
          <li>presioná la barra de espacio</li>
        </ol>
      ","0","html-button-response","423","1576745","0.0-15.0-2.0-0.0-1.0-2.0-0.0","44","1","2022-05-18 01:55:19","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36","WebKit","Chrome","101.0.4951.54","Windows","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"328",""," ","psychophysics","424","1577848","0.0-15.0-2.0-0.0-1.0-2.0-1.0-0.0","44","1","2022-05-18 01:55:19","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36","WebKit","Chrome","101.0.4951.54","Windows","10.0","","","","","","","","key"," ","16.92296923076949","960","536","validation-stimulus","{""x"":0,""y"":180}","","","1920","1080","[{""x"":860,""y"":459,""t"":0},{""x"":885,""y"":452,""t"":43},{""x"":885,""y"":483,""t"":69},{""x"":883,""y"":493,""t"":108},{""x"":973,""y"":510,""t"":137},{""x"":1011,""y"":518,""t"":171},{""x"":1006,""y"":532,""t"":208},{""x"":1009,""y"":540,""t"":239},{""x"":948,""y"":534,""t"":272},{""x"":920,""y"":533,""t"":306},{""x"":938,""y"":525,""t"":341},{""x"":958,""y"":509,""t"":374},{""x"":934,""y"":510,""t"":433},{""x"":911,""y"":598,""t"":469},{""x"":936,""y"":607,""t"":488},{""x"":956,""y"":614,""t"":521},{""x"":973,""y"":623,""t"":545},{""x"":974,""y"":636,""t"":588},{""x"":1002,""y"":640,""t"":621},{""x"":1003,""y"":590,""t"":654},{""x"":977,""y"":560,""t"":688},{""x"":1006,""y"":525,""t"":721},{""x"":1003,""y"":549,""t"":749},{""x"":959,""y"":632,""t"":787},{""x"":972,""y"":650,""t"":816},{""x"":992,""y"":651,""t"":850},{""x"":991,""y"":610,""t"":887},{""x"":961,""y"":550,""t"":921},{""x"":964,""y"":546,""t"":952},{""x"":973,""y"":547,""t"":988},{""x"":953,""y"":547,""t"":1020},{""x"":960,""y"":549,""t"":1054}]","{}","8","0","[{""x"":992,""y"":651,""t"":850},{""x"":991,""y"":610,""t"":887},{""x"":961,""y"":550,""t"":921},{""x"":964,""y"":546,""t"":952},{""x"":973,""y"":547,""t"":988},{""x"":953,""y"":547,""t"":1020},{""x"":960,""y"":549,""t"":1054}]","","","","","","","","","","","","","",""
